Date,Close,Volume
2013-05-02,0.613089098410579,0.28891399412443647
2013-05-03,0.6278034673361181,0.3503607383926113
2013-05-04,0.49852692856200104,0.2868997578999933
2013-05-05,0.49852165046808977,0.2855078875048298
2013-05-06,0.49851637907860785,0.2839610203554351
2013-05-07,0.5585285822748854,0.355835004914021
2013-05-08,0.5442777716837,0.3523020662434925
2013-05-09,0.44206860178541296,0.29887153705664077
2013-05-10,0.5466621714527009,0.2567777349499512
2013-05-11,0.49040850950474674,0.3032848713175617
2013-05-12,0.49040850683543924,0.30309116558072113
2013-05-13,0.4904085041662118,0.30288981092380624
2013-05-14,0.6226772810181608,0.41231647743442656
2013-05-15,0.5570118897254615,0.34370323158692606
2013-05-16,0.424795095644624,0.2925062112267256
2013-05-17,0.6247400032582897,0.3024313156960029
2013-05-18,0.48714132406100563,0.3048374646026075
2013-05-19,0.4871405972899393,0.30469962880930795
2013-05-20,0.4871398701758638,0.30455722289499904
2013-05-21,0.5127159851796375,0.35164509516664033
2013-05-22,0.3821686812682185,0.44033802350037665
2013-05-23,0.4520368449772105,0.263102662092558
2013-05-24,0.48302102276850595,0.15476296599479172
2013-05-25,0.5109249399395094,0.3466788499376815
2013-05-26,0.5108921723232721,0.34468852619640483
2013-05-27,0.5108595082681202,0.3429221390133264
2013-05-28,0.5108269472838756,0.3413439077393178
2013-05-29,0.39817586978075065,0.33305574338198896
2013-05-30,0.5381561208062495,0.30029119486824124
2013-05-31,0.3033706878950913,0.4037712908883396
2013-06-01,0.5160629319800853,0.3069710975723374
2013-06-02,0.5160119020579043,0.30689438374011735
2013-06-03,0.5159610732817471,0.3068157842303223
2013-06-04,0.41825121658771963,0.27354080487814086
2013-06-05,0.3102598948248889,0.3101915918263371
2013-06-06,0.6011041740485399,0.3009677789556202
2013-06-07,0.6578004095945279,0.2872464020279433
2013-06-08,0.4887120155962023,0.29281245604178274
2013-06-09,0.488711841038551,0.29198420481373233
2013-06-10,0.48871166644052755,0.2910861278021807
2013-06-11,0.3576198598481643,0.39409930550675
2013-06-12,0.3809162624398043,0.2775429950259381
2013-06-13,0.6833031222182822,0.3422488316206718
2013-06-14,0.41336408880304526,0.24481333180171902
2013-06-15,0.5231648001487941,0.3250977169663473
2013-06-16,0.5230819119922712,0.3248388153264979
2013-06-17,0.522999439900014,0.32459102332856016
2013-06-18,0.5919735238561007,0.3105862909487536
2013-06-19,0.30932295835576806,0.38486343443032617
2013-06-20,0.16358916994300943,0.5084985803909121
2013-06-21,0.5250888119569134,0.41502353604491204
2013-06-22,0.43735091045954705,0.2810760787056434
2013-06-23,0.43713600118287466,0.27897768961757013
2013-06-24,0.43691933765154306,0.2765868737902629
2013-06-25,0.6142551948912086,0.20507510497643594
2013-06-26,0.6154725727648316,0.2848838381417707
2013-06-27,0.5711909545943359,0.28460138371283733
2013-06-28,0.434200550694003,0.5657608033318626
2013-06-29,0.5137459280377222,0.24723338667731348
2013-06-30,0.5137036314025485,0.23776178704511872
2013-07-01,0.5136614865939791,0.22511931907503557
2013-07-02,0.4831053516509654,0.34933215771978554
2013-07-03,0.5009837690349739,0.09874580832316703
2013-07-04,0.5568385882248231,0.4027864769916609
2013-07-05,0.5565005093814337,0.3897887616178715
2013-07-06,0.5130833499177292,0.3719766237150523
2013-07-07,0.5130434003496673,0.36609346944553633
2013-07-08,0.5130035901583111,0.36128237388391704
2013-07-09,0.5846405540141345,0.25945081714149293
2013-07-10,0.4925933777104583,0.289192484837538
2013-07-11,0.6672389179165624,0.38944555580463874
2013-07-12,0.5305309508785525,0.25104214251425727
2013-07-13,0.4962070601298879,0.28926297255551914
2013-07-14,0.496204318381118,0.2881146484238933
2013-07-15,0.4962015791431,0.2868510493454944
2013-07-16,0.4417857616551194,0.4053589061663249
2013-07-17,0.5264505668777056,0.32555006395939656
2013-07-18,0.5559518021649332,0.3632220000352259
2013-07-19,0.5112488921539822,0.2904355772530221
2013-07-20,0.49907216826813455,0.2854605863694797
2013-07-21,0.49906617465174896,0.28390830019122193
2013-07-22,0.49906018914781686,0.28217261284557826
2013-07-23,0.4660356961006559,0.37338156259453004
2013-07-24,0.4404476289644165,0.3541096929057203
2013-07-25,0.5236090658513975,0.3111391450478559
2013-07-26,0.5010392328746671,0.2245513340091353
2013-07-27,0.4739577083032678,0.31823080534276904
2013-07-28,0.4739374286320612,0.31818488435323955
2013-07-29,0.4739170983243224,0.3181398090381
2013-07-30,0.49510380937411497,0.40230187430852643
2013-07-31,0.4884403030967786,0.3968663130858977
2013-08-01,0.6540003589353022,0.3034020627515338
2013-08-02,0.5116460145627061,0.22419550142790529
2013-08-03,0.4837796344757601,0.27929284751859174
2013-08-04,0.4837764551287099,0.27694725087432437
2013-08-05,0.4837732726419603,0.27425400048270304
2013-08-06,0.4154795622481964,0.4407234054893973
2013-08-07,0.4405175908212217,0.29132591665267027
2013-08-08,0.5409653736227241,0.35903561461398736
2013-08-09,0.44359848268063723,0.262736830867147
2013-08-10,0.48520278925157634,0.3032861092644166
2013-08-11,0.4852008596706882,0.30309245192530987
2013-08-12,0.4851989286055534,0.3028911485607948
2013-08-13,0.5264768026856904,0.35982300091893926
2013-08-14,0.42261569910448216,0.2848091817336902
2013-08-15,0.30370554112609355,0.41514770957758534
2013-08-16,0.4470641220097005,0.28020351299284385
2013-08-17,0.46453601705770686,0.296509294874244
2013-08-18,0.46448539954982215,0.2959571368794185
2013-08-19,0.46443458214993283,0.2953674048822869
2013-08-20,0.5401262171551178,0.32953146710985404
2013-08-21,0.41474077327277264,0.3023979703959941
2013-08-22,0.6027899708655777,0.24238150254929333
